id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,month,season_relevance,name_length,image_path
15068,2,Footwear,Sandal,100,1,1,2012,Casual,Ganuchi Men Black Sandal,9.0,relevant,24,15068.jpg
9409,3,Accessories,Eyewear,116,4,0,2016,Casual,Fastrack Unisex Brown Sunglasses,,irrelevant,32,9409.jpg
4904,4,Apparel,Topwear,127,44,3,2011,Casual,Palm Tree Girl's Billy White Green Kidswear,6.0,relevant,43,4904.jpg
34983,4,Apparel,Saree,101,1,3,2012,Ethnic,Fabindia H& Printed Black Cotton Sari,6.0,relevant,37,34983.jpg
26432,4,Accessories,Bags,48,4,0,2015,Casual,Spice Art Women Leatherette Brown Handbag,,irrelevant,41,26432.jpg
47215,2,Footwear,Sandal,100,1,3,2012,Casual,Franco Leone Men Black Sandals,6.0,relevant,30,47215.jpg
51092,4,Free Items,Free Gifts,44,1,3,2012,Ethnic,Satya Paul Black and White Saree,6.0,relevant,32,51092.jpg
46752,4,Personal Care,Fragrance,91,2,0,2017,Casual,Nautilus Women Pois Perfume,,irrelevant,27,46752.jpg
17433,4,Accessories,Watches,140,44,0,2016,Casual,CASIO Sheen Women White Dial Chronograph Watch (SH100) SHN-3008D-7ADR,,irrelevant,69,17433.jpg
4181,2,Footwear,Shoes,41,4,3,2011,Smart Casual,Rockport Men Brown Leather Casual Shoes,6.0,relevant,39,4181.jpg
7822,4,Footwear,Shoes,19,13,1,2011,Casual,Puma Women Corsica Mid L Shine Grey Shoe,9.0,relevant,40,7822.jpg
23475,2,Accessories,Scarves,102,1,4,2015,Casual,Lino Perros Men Black Check Scarf,12.0,relevant,33,23475.jpg
34872,4,Accessories,Bags,48,2,0,2012,Casual,Envirosax Women Blue Bag,,irrelevant,24,34872.jpg
24946,1,Apparel,Topwear,127,44,3,2012,Casual,United Colors of Benetton Kids Girls White Printed Top,6.0,relevant,54,24946.jpg
5943,2,Apparel,Topwear,104,12,3,2011,Casual,Locomotive Men Green Checked Shirt,6.0,relevant,34,5943.jpg
26738,2,Personal Care,Fragrance,27,2,2,2017,Casual,Reebok Men Reeignite Deo,3.0,relevant,24,26738.jpg
14520,2,Apparel,Topwear,104,2,1,2011,Formal,Mark Taylor Men Blue White & Dark Grey Striped Shirt,9.0,relevant,52,14520.jpg
55920,4,Personal Care,Nails,84,21,2,2017,Casual,Colorbar Icy Pink Nail Lacquer 55,3.0,relevant,33,55920.jpg
56524,4,Personal Care,Lips,72,32,2,2017,Casual,Streetwear Satin Smooth Violet Vapours Lipstick 12,3.0,relevant,50,56524.jpg
10478,2,Apparel,Topwear,104,19,1,2011,Casual,Flying Machine Men Ydc Maroon Shirts,9.0,relevant,36,10478.jpg
37906,3,Personal Care,Fragrance,91,11,0,2017,Casual,RNC Unisex Fraiche Perfume,,irrelevant,26,37906.jpg
6987,4,Apparel,Topwear,127,2,3,2011,Casual,s.Oliver Women's Sky Blue Top,6.0,relevant,29,6987.jpg
6583,2,Apparel,Topwear,134,33,4,2011,Casual,Inkfruit Men's We Not Just Living Tomato Red T-shirt,12.0,relevant,52,6583.jpg
37973,2,Footwear,Shoes,19,4,1,2012,Casual,Clarks Men Brown Quay Point Mahogany Leather Shoes,9.0,relevant,50,37973.jpg
19003,4,Apparel,Topwear,120,33,3,2011,Casual,ADIDAS Originals Women Trefoil Hoodie Red Sweatshirt,6.0,relevant,52,19003.jpg
2711,1,Apparel,Dress,28,31,3,2011,Casual,Disney Kids Girl's Halter Neck Pink Kidswear,6.0,relevant,44,2711.jpg
5395,4,Footwear,Shoes,112,11,3,2011,Sports,Artengo Artengo Bad 414 I Woman,6.0,relevant,31,5395.jpg
42532,4,Apparel,Topwear,63,44,3,2012,Ethnic,Mother Earth Women Red Kurta,6.0,relevant,28,42532.jpg
50179,4,Accessories,Bags,48,0,0,2012,Casual,Peperone Women Beige Handbag,,irrelevant,28,50179.jpg
18020,4,Accessories,Belts,7,33,0,2015,Casual,Lino Perros Women Printed Red Belt,,irrelevant,34,18020.jpg
31188,2,Accessories,Wallets,139,1,0,2012,Casual,Cabarelli Men Black Wallet,,irrelevant,26,31188.jpg
20890,2,Footwear,Shoes,19,0,1,2011,Casual,Basics Men Beige Casual  Shoes,9.0,relevant,30,20890.jpg
58155,4,Accessories,Bags,48,31,0,2015,Casual,Be For Bag Women Multi Coloured Bag,,irrelevant,35,58155.jpg
55916,4,Personal Care,Nails,84,19,2,2017,Casual,Colorbar Scarlet Wine Nail Lacquer 61,3.0,relevant,37,55916.jpg
54964,4,Apparel,Topwear,134,9,3,2012,Casual,Do U Speak Green Women Cream T-Shirt,6.0,relevant,36,54964.jpg
56866,4,Footwear,Shoes,51,4,4,2012,Casual,HM Women Brown Flats,12.0,relevant,20,56866.jpg
57131,4,Apparel,Topwear,127,42,3,2012,Casual,Elle Women Teal Top,6.0,relevant,19,57131.jpg
51913,4,Accessories,Bags,48,44,0,2016,Casual,Nyk Women White Sling Bag,,irrelevant,25,51913.jpg
53657,4,Accessories,Bags,48,30,0,2012,Casual,Kiara Women Peach Handbag,,irrelevant,25,53657.jpg
4937,2,Apparel,Topwear,134,13,3,2011,Casual,Gini and Jony Boy's Kaden Grey Blue Kidswear,6.0,relevant,44,4937.jpg
22911,3,Footwear,Shoes,19,33,1,2011,Casual,Converse Unisex Plaid Check Ox Red Shoes,9.0,relevant,40,22911.jpg
15518,2,Footwear,Shoes,19,13,1,2011,Casual,Rockport Men Slatkin Grey Casual Shoes,9.0,relevant,38,15518.jpg
30647,2,Apparel,Topwear,134,1,3,2012,Casual,Nike Men U Logo Black T-shirt,6.0,relevant,29,30647.jpg
59689,4,Apparel,Innerwear,13,31,3,2014,Casual,Avirate Pink & Black Bra,6.0,relevant,24,59689.jpg
44493,2,Footwear,Shoes,19,44,3,2012,Casual,Gliders Men White Casual Shoes,6.0,relevant,30,44493.jpg
43188,2,Accessories,Watches,140,39,0,2017,Casual,Fastrack Men Steel Dial Watch N9336SL02,,irrelevant,39,43188.jpg
40449,2,Footwear,Shoes,41,4,4,2018,Formal,Red Tape Men Brown Formal Shoes,12.0,relevant,31,40449.jpg
40151,0,Apparel,Topwear,134,44,3,2012,Casual,Gini and Jony Boys United White T-shirt,6.0,relevant,39,40151.jpg
49079,4,Personal Care,Eyes,33,37,2,2017,Casual,Deborah Silver Mono HiTech Eye Shadow 34,3.0,relevant,40,49079.jpg
56301,4,Apparel,Innerwear,13,29,3,2017,Casual,Biara Women Orange Blush Bra,6.0,relevant,28,56301.jpg
39740,2,Footwear,Sandal,100,4,3,2012,Casual,Arrow Men Brown Sandals,6.0,relevant,23,39740.jpg
43193,2,Accessories,Watches,140,44,0,2016,Casual,Fastrack Men White Dial Watch,,irrelevant,29,43193.jpg
9336,4,Apparel,Topwear,134,44,1,2011,Casual,Puma Women Heroes Graphic White T-shirt,9.0,relevant,39,9336.jpg
39697,2,Apparel,Topwear,104,25,3,2012,Casual,Spykar Men Ranger Navy Blue Shirt,6.0,relevant,33,39697.jpg
8184,2,Apparel,Topwear,104,33,3,2011,Casual,Locomotive Men Check Laertes Red Shirts,6.0,relevant,39,8184.jpg
35497,2,Footwear,Sandal,100,13,4,2015,Casual,Bata Men Velocity Grey Sandals,12.0,relevant,30,35497.jpg
53094,4,Accessories,Jewellery,31,37,0,2016,Ethnic,Fabindia Silver & Gold Earrings,,irrelevant,31,53094.jpg
53851,4,Apparel,Topwear,63,12,1,2012,Ethnic,Vishudh Women Green Printed Kurta,9.0,relevant,33,53851.jpg
37129,2,Apparel,Topwear,104,44,3,2012,Formal,Wills Lifestyle Men White Check Shirt,6.0,relevant,37,37129.jpg
24606,2,Apparel,Topwear,120,2,1,2011,Casual,Proline Men Blue Sweatshirt,9.0,relevant,27,24606.jpg
44697,4,Apparel,Topwear,127,33,1,2012,Casual,Wills Lifestyle Red & White Checked Top,9.0,relevant,39,44697.jpg
24539,4,Apparel,Topwear,64,33,1,2011,Ethnic,Mother Earth Women Red  Printed Kurti,9.0,relevant,37,24539.jpg
22740,4,Apparel,Topwear,63,2,1,2011,Ethnic,BIBA Women Printed Blue Kurta,9.0,relevant,29,22740.jpg
25633,4,Accessories,Watches,140,2,0,2016,Casual,Fastrack Women Silver Dial Watch,,irrelevant,32,25633.jpg
15684,2,Apparel,Bottomwear,132,4,1,2011,Casual,Highlander Men Classic Chinos Brown Trousers,9.0,relevant,44,15684.jpg
19593,4,Apparel,Topwear,127,4,1,2011,Casual,United Colors of Benetton Women Printed Brown Top,9.0,relevant,49,19593.jpg
14356,4,Footwear,Shoes,51,8,4,2015,Casual,Catwalk Women Casual Copper Flats,12.0,relevant,33,14356.jpg
23072,2,Apparel,Bottomwear,132,25,4,2014,Formal,Arrow Men Navy Blue Solid Trousers,12.0,relevant,34,23072.jpg
44174,4,Personal Care,Fragrance,43,44,2,2017,Casual,Nike Fragrances Women Sensual Touch Perfume and Deo Set,3.0,relevant,55,44174.jpg
17064,4,Accessories,Belts,7,25,0,2015,Casual,Lino Perros Women Weaved  Navy Blue Belt,,irrelevant,40,17064.jpg
37876,2,Accessories,Wallets,139,4,0,2012,Casual,Hidekraft Men Brown leather Wallet,,irrelevant,34,37876.jpg
49953,2,Apparel,Loungewear and Nightwear,73,13,3,2016,Casual,Hanes Men Grey Knitted Lounge Pants,6.0,relevant,35,49953.jpg
35658,2,Footwear,Shoes,19,1,3,2012,Casual,U.S. Polo Assn. Men Black Shoes,6.0,relevant,31,35658.jpg
50495,2,Apparel,Innerwear,53,2,4,2016,Casual,Chromozome Men Blue Innerwear Vest,12.0,relevant,34,50495.jpg
52349,4,Apparel,Loungewear and Nightwear,88,31,3,2017,Casual,Red Rose Women Pink Nightdress,6.0,relevant,30,52349.jpg
18532,0,Accessories,Watches,140,2,0,2016,Casual,Chhota Bheem Analog Kids-Boys Torquoise Blue Watch,,irrelevant,50,18532.jpg
28247,2,Personal Care,Fragrance,27,33,2,2017,Casual,Wild stone Men Ultra Sensual Deo,3.0,relevant,32,28247.jpg
42237,4,Apparel,Topwear,127,42,3,2012,Casual,Sepia Women Teal Tops,6.0,relevant,21,42237.jpg
38494,0,Apparel,Topwear,134,12,3,2012,Casual,Gini and Jony Boys United Green T-shirt,6.0,relevant,39,38494.jpg
26649,2,Footwear,Shoes,112,13,3,2012,Sports,Puma Men TX-3 Grey & Blue Sports Shoes,6.0,relevant,38,26649.jpg
34301,4,Apparel,Topwear,30,29,3,2012,Ethnic,Fabindia Women Orange Tussar Dupatta,6.0,relevant,36,34301.jpg
16317,2,Apparel,Topwear,134,44,1,2011,Casual,Peter England Men Printed White TShirt,9.0,relevant,38,16317.jpg
37691,3,Accessories,Bags,2,1,0,2012,Casual,American Tourister Unisex Black Backpack,,irrelevant,40,37691.jpg
9431,2,Footwear,Shoes,112,13,3,2011,Sports,Decathlon Men Quechua Grey Sports Shoes,6.0,relevant,39,9431.jpg
3711,2,Apparel,Topwear,134,12,2,2013,Casual,Lee Men's Round Neck Pack of Three Tshirts,3.0,relevant,42,3711.jpg
32973,2,Apparel,Topwear,134,2,3,2012,Casual,Mr. Men Printed Blue T-shirt,6.0,relevant,28,32973.jpg
53394,4,Apparel,Topwear,63,2,1,2012,Ethnic,Alma Women Blue and Sea Green Printed Kurta,9.0,relevant,43,53394.jpg
11540,4,Apparel,Topwear,63,32,3,2011,Ethnic,W Women Printed Purple Kurtas,6.0,relevant,29,11540.jpg
47068,4,Apparel,Bottomwear,89,0,1,2012,Ethnic,Shree Women Beige & Teal Patiala,9.0,relevant,32,47068.jpg
44712,2,Footwear,Flip Flops,39,1,3,2010,Casual,Lotto Men Black Campione Flip Flop,6.0,relevant,34,44712.jpg
49774,4,Apparel,Topwear,63,2,3,2012,Ethnic,Alma Women Blue Printed Kurta,6.0,relevant,29,49774.jpg
51547,4,Accessories,Watches,140,32,0,2016,Casual,Fastrack Women Purple Dial Watch,,irrelevant,32,51547.jpg
58141,4,Accessories,Jewellery,31,37,0,2012,Casual,Rreverie Silver Earrings,,irrelevant,24,58141.jpg
15623,4,Apparel,Topwear,120,32,1,2011,Casual,Nike Women AS Squad Fleece FZ Hoody Purple Sweatshirts,9.0,relevant,54,15623.jpg
3237,4,Footwear,Shoes,112,44,1,2010,Sports,Puma Women Espera White Red Shoe,9.0,relevant,32,3237.jpg
22655,3,Accessories,Bags,48,13,0,2015,Casual,Wildcraft Unisex Grey Printed Sling Bag,,irrelevant,39,22655.jpg
7226,2,Footwear,Shoes,41,4,1,2011,Formal,Rockport Men's Trinchero Drak Brown Shoe,9.0,relevant,40,7226.jpg
55143,4,Personal Care,Nails,84,31,2,2017,Casual,Lakme Truewear Color Crush 22 Nail Polish,3.0,relevant,41,55143.jpg
50204,4,Accessories,Eyewear,116,1,0,2016,Casual,Stoln Women Black Sunglasses,,irrelevant,28,50204.jpg
10436,2,Apparel,Topwear,134,31,1,2011,Casual,Flying Machine Men Pink Polo Tshirts,9.0,relevant,36,10436.jpg
3707,2,Apparel,Topwear,134,32,3,2011,Casual,Classic Polo Men's Purple Black & Cream Stripe T-shirt,6.0,relevant,54,3707.jpg
4279,2,Footwear,Shoes,41,4,3,2011,Formal,Rockport Men's Alduna Brown Shoe,6.0,relevant,32,4279.jpg
14768,2,Apparel,Topwear,104,44,1,2012,Formal,Arrow Men White Shirt,9.0,relevant,21,14768.jpg
51177,2,Accessories,Socks,110,25,0,2016,Formal,Raymond Men Navy Socks,,irrelevant,22,51177.jpg
6511,2,Footwear,Sandal,100,4,4,2018,Casual,Red Tape Men Tan Brown Floater,12.0,relevant,30,6511.jpg
14506,2,Footwear,Shoes,19,1,1,2011,Casual,Flying Machine Men Casual Black Casual Shoes,9.0,relevant,44,14506.jpg
55160,4,Personal Care,Nails,84,33,2,2017,Casual,Lakme True Wear Classics Red Allure Nail Polish 402,3.0,relevant,51,55160.jpg
27974,2,Apparel,Innerwear,53,44,3,2016,Casual,Jockey SP-OW Men White Innerwear T-shirt SP12,6.0,relevant,45,27974.jpg
46254,4,Apparel,Topwear,135,31,3,2012,Ethnic,Fusion Beats Women Dark Pink Tunic,6.0,relevant,34,46254.jpg
11730,2,Apparel,Topwear,134,45,1,2011,Casual,Lee Men Solid Yellow T-shirt,9.0,relevant,28,11730.jpg
45965,4,Apparel,Topwear,127,14,3,2012,Casual,Tokyo Talkies Women Grey Melange Printed Top,6.0,relevant,44,45965.jpg
22254,4,Footwear,Shoes,38,1,1,2011,Casual,Inc. 5 Women Casual Black Sandals,9.0,relevant,33,22254.jpg
48853,4,Accessories,Jewellery,90,37,0,2012,Casual,Lucera Women Silver Pendant with Chain,,irrelevant,38,48853.jpg
37926,4,Apparel,Topwear,127,44,3,2012,Casual,Mineral Women White Top,6.0,relevant,23,37926.jpg
33949,2,Apparel,Topwear,134,1,3,2012,Casual,ADIDAS Men Black & White Striped Polo T-shirt,6.0,relevant,45,33949.jpg
16924,2,Apparel,Topwear,104,4,1,2011,Casual,Spykar Men Check Brown Shirts,9.0,relevant,29,16924.jpg
53072,4,Accessories,Bags,22,1,0,2012,Casual,Rocia Women Black Clutch,,irrelevant,24,53072.jpg
57326,4,Apparel,Innerwear,13,1,4,2015,Casual,Amante Black T-shirt Bra BCMF02,12.0,relevant,31,57326.jpg
11508,4,Footwear,Shoes,51,1,4,2015,Casual,Catwalk Women Lifestyle Black Heels,12.0,relevant,35,11508.jpg
18464,2,Personal Care,Fragrance,91,44,0,2017,Casual,David Beckham Intimately Men Perfumes,,irrelevant,37,18464.jpg
10152,2,Footwear,Shoes,19,1,1,2011,Casual,Rockport Men TR Bal Black Casual Shoes,9.0,relevant,38,10152.jpg
17947,2,Apparel,Bottomwear,128,2,1,2011,Sports,Puma Men No. 1 logo Blue Track Pant,9.0,relevant,35,17947.jpg
49613,4,Footwear,Shoes,51,22,4,2015,Casual,Catwalk Women Multi Coloured Heels,12.0,relevant,34,49613.jpg
56983,4,Footwear,Shoes,38,2,4,2012,Casual,HM Women Blue Sandals,12.0,relevant,21,56983.jpg
12870,2,Footwear,Shoes,19,1,2,2012,Casual,Lee Cooper MenCasual Black Shoes,3.0,relevant,32,12870.jpg
45160,2,Accessories,Watches,140,1,0,2016,Casual,CASIO ENTICER Men Black Dial Watch A514 MTD-1069B-1A1VDF,,irrelevant,56,45160.jpg
26929,4,Apparel,Topwear,135,13,3,2012,Casual,Jealous 21 Women Dark Grey Tunic,6.0,relevant,32,26929.jpg
7590,2,Apparel,Topwear,134,1,3,2011,Sports,Nike Men's As Read Black T-shirt,6.0,relevant,32,7590.jpg
37328,4,Accessories,Watches,140,37,0,2016,Casual,Casio Sheen Women Silver-Toned Dial Chronograph Watch SX040,,irrelevant,59,37328.jpg
55534,4,Personal Care,Skin,34,44,2,2017,Casual,Revlon Touch & Glow Pimple Corrector,3.0,relevant,36,55534.jpg
23293,2,Accessories,Watches,140,44,0,2016,Casual,Maxima Ssteele Men White Watch,,irrelevant,30,23293.jpg
7122,3,Accessories,Bags,2,1,0,2015,Casual,Wildcraft Unisex Black & Green Printed Laptop Backpack,,irrelevant,54,7122.jpg
36433,2,Footwear,Shoes,19,1,2,2013,Casual,Spinn Men Conniver Black Shoes,3.0,relevant,30,36433.jpg
34593,4,Apparel,Topwear,127,31,3,2012,Casual,Tonga Women Pink Printed Top,6.0,relevant,28,34593.jpg
12419,2,Accessories,Wallets,139,1,0,2011,Casual,Reid & Taylor Men Casual Black Wallets,,irrelevant,38,12419.jpg
7613,2,Accessories,Wallets,139,4,0,2011,Casual,Wrangler Men Canvas Dark Brown Leather Wallet,,irrelevant,45,7613.jpg
45932,2,Accessories,Watches,140,44,0,2016,Casual,Maxima Men White Dial Chronograph Watch,,irrelevant,39,45932.jpg
7932,4,Apparel,Loungewear and Nightwear,73,1,1,2011,Sports,Puma Women's Jersey Black Track Pant,9.0,relevant,36,7932.jpg
16176,2,Footwear,Shoes,41,1,1,2011,Formal,Enroute Men Leather Black Formal Shoes,9.0,relevant,38,16176.jpg
22623,2,Apparel,Topwear,134,13,1,2011,Sports,Nike Men Solid Grey T-shirt,9.0,relevant,27,22623.jpg
52495,4,Apparel,Loungewear and Nightwear,5,31,4,2015,Casual,Red Rose Women Light Pink Bath Robe,12.0,relevant,35,52495.jpg
7827,2,Apparel,Topwear,134,5,1,2011,Casual,Proline Men Burgundy Printed T-shirt,9.0,relevant,36,7827.jpg
56966,4,Footwear,Shoes,51,1,4,2012,Casual,HM Women Black Flats,12.0,relevant,20,56966.jpg
17920,2,Apparel,Topwear,134,2,3,2012,Casual,Nike Mens Traning Blue T-shirt,6.0,relevant,30,17920.jpg
19650,4,Apparel,Topwear,127,32,1,2011,Casual,United Colors of Benetton Women Solid Purple Top,9.0,relevant,48,19650.jpg
52204,4,Accessories,Jewellery,90,37,0,2012,Casual,Lencia Sterling Silver Pendant,,irrelevant,30,52204.jpg
26185,4,Footwear,Shoes,38,4,4,2012,Casual,Rocia Women Brown Casual Sandals,12.0,relevant,32,26185.jpg
54978,4,Apparel,Loungewear and Nightwear,73,2,3,2017,Casual,Femella Women Printed Blue Lounge Pants,6.0,relevant,39,54978.jpg
3902,1,Apparel,Topwear,134,31,3,2011,Casual,Disney Kids Girl's Minnie And Daisy Pink Kidswear,6.0,relevant,49,3902.jpg
17666,4,Footwear,Shoes,51,22,4,2015,Casual,Catwalk Women Classic Multi Heels,12.0,relevant,33,17666.jpg
27007,4,Apparel,Bottomwear,57,2,3,2012,Casual,Jealous 21 Women Dark Blue Jeggings,6.0,relevant,35,27007.jpg
55975,4,Personal Care,Lips,72,19,2,2017,Casual,Colorbar Velvet Matte Magenta Shy Cherry Lipstick 63P,3.0,relevant,53,55975.jpg
48943,2,Accessories,Jewellery,90,39,0,2012,Casual,Revv Men Steel Pendant,,irrelevant,22,48943.jpg
19330,4,Apparel,Topwear,55,1,1,2011,Casual,United Colors of Benetton Women Solid Black Jacket,9.0,relevant,50,19330.jpg
52176,4,Accessories,Jewellery,94,1,0,2012,Casual,Lencia Sterling Silver Ring,,irrelevant,27,52176.jpg
55008,4,Personal Care,Lips,69,19,2,2017,Casual,Lakme Sheer Satin Lip Gloss 41,3.0,relevant,30,55008.jpg
9563,2,Apparel,Topwear,104,2,1,2011,Formal,John Miller Men Striped Light Blue Striped Shirt,9.0,relevant,48,9563.jpg
23068,2,Apparel,Topwear,119,2,1,2011,Casual,Arrow Men Blue Check Sweater,9.0,relevant,28,23068.jpg
51560,2,Accessories,Watches,140,1,0,2016,Casual,Fastrack Men Black Dial Watch 3062pp04,,irrelevant,38,51560.jpg
29416,2,Accessories,Watches,140,37,0,2016,Casual,Giordano Men Silver Dial Watch,,irrelevant,30,29416.jpg
4412,2,Apparel,Topwear,134,1,3,2017,Casual,Pink Floyd Black Original Dark Side Black T-shirt,6.0,relevant,49,4412.jpg
29561,2,Footwear,Shoes,19,1,3,2012,Casual,Vans Men Desurgent Black Shoes,6.0,relevant,30,29561.jpg
42621,4,Accessories,Jewellery,31,11,0,2016,Casual,Estelle Women Earrings,,irrelevant,22,42621.jpg
23764,2,Accessories,Eyewear,116,1,0,2016,Casual,Oakley Men Fast Jacket Black Sunglasses,,irrelevant,39,23764.jpg
17512,2,Apparel,Topwear,134,25,1,2011,Casual,Classic Polo Men Stripes Blue Polo T-Shirt,9.0,relevant,42,17512.jpg
6480,2,Apparel,Topwear,134,1,3,2011,Casual,ADIDAS Men's Logo Black T-shirt,6.0,relevant,31,6480.jpg
13230,2,Apparel,Bottomwear,107,2,1,2011,Casual,Palm Tree Kids Boys Washed Blue Shorts,9.0,relevant,38,13230.jpg
18548,4,Footwear,Shoes,19,0,4,2015,Casual,Catwalk Women  Beige Casual Shoes,12.0,relevant,33,18548.jpg
18827,2,Accessories,Wallets,139,1,0,2011,Formal,Peter England Men Statements Black Wallet,,irrelevant,41,18827.jpg
20923,4,Footwear,Shoes,51,1,4,2015,Casual,Catwalk Women Black Casual Heels,12.0,relevant,32,20923.jpg
25106,4,Accessories,Belts,7,4,0,2015,Casual,Lino Perros Women Brown Belt,,irrelevant,28,25106.jpg
15730,2,Footwear,Shoes,112,1,1,2011,Sports,Nike Men Downshifter 4 MSL Black Sports Shoes,9.0,relevant,45,15730.jpg
5805,4,Apparel,Topwear,127,32,3,2011,Casual,ADIDAS Women's Tag Tank Purple Tops,6.0,relevant,35,5805.jpg
39975,2,Footwear,Shoes,19,28,4,2014,Casual,Gas Men Olive Swansea Shoes,12.0,relevant,27,39975.jpg
9201,2,Footwear,Shoes,112,44,3,2012,Sports,Puma Men Faas 300 White Shoes,6.0,relevant,29,9201.jpg
9124,2,Footwear,Shoes,19,44,1,2011,Casual,Puma Men Jiyu 2 White Casual Shoes,9.0,relevant,34,9124.jpg
40531,4,Accessories,Watches,140,1,0,2016,Casual,Titan Women Black Dial Watch,,irrelevant,28,40531.jpg
50735,2,Footwear,Sandal,100,40,4,2018,Casual,Red Chief Men Tan Sandals,12.0,relevant,25,50735.jpg
7603,2,Footwear,Shoes,112,25,3,2012,Sports,Nike Men Air Monarch IV Navy Shoe,6.0,relevant,33,7603.jpg
34136,2,Accessories,Wallets,139,1,0,2012,Casual,Turtle Men Leather Black Wallet,,irrelevant,31,34136.jpg
24605,4,Apparel,Apparel Set,62,31,1,2011,Ethnic,Vishudh Women Pink Churidar Kurta with Dupatta,9.0,relevant,46,24605.jpg
10714,4,Apparel,Bottomwear,128,1,3,2011,Sports,Nike Women Trainng track pants Black Track Pants,6.0,relevant,48,10714.jpg
14730,2,Apparel,Topwear,134,27,1,2011,Casual,Ed Hardy Men Dog Print Off White Tshirts,9.0,relevant,40,14730.jpg
55845,4,Personal Care,Nails,84,31,2,2017,Casual,Colorbar Pro Love Her Madly Nail Lacquer 050,3.0,relevant,44,55845.jpg
58309,2,Accessories,Socks,110,6,0,2016,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,,irrelevant,40,58309.jpg
19266,4,Accessories,Watches,140,1,0,2016,Casual,Guess Women Mini Prism Black Watch,,irrelevant,34,19266.jpg
50201,4,Accessories,Eyewear,116,1,0,2016,Casual,Stoln Women Black Sunglasses,,irrelevant,28,50201.jpg
50865,4,Apparel,Saree,101,12,1,2012,Ethnic,Prafful Green & Purple Crepe Printed Sari,9.0,relevant,41,50865.jpg
15001,2,Apparel,Topwear,134,25,1,2011,Casual,ADIDAS Men Stripes Navy Blue Polo Tshirts,9.0,relevant,41,15001.jpg
14975,2,Accessories,Belts,7,1,0,2011,Formal,New Hide Men Solid Black Belts,,irrelevant,30,14975.jpg
15197,2,Apparel,Topwear,134,32,1,2011,Casual,Arrow Sport Men Printed Purple Tshirts,9.0,relevant,38,15197.jpg
28396,4,Accessories,Eyewear,116,4,0,2016,Casual,Idee Women Brown Sunglasses,,irrelevant,27,28396.jpg
3310,4,Footwear,Shoes,112,44,2,2011,Sports,Asics Women Gel Cushioning White Pink Lime Shoe,3.0,relevant,47,3310.jpg
30838,4,Apparel,Topwear,63,12,3,2012,Ethnic,Fabindia Women Green Kurta,6.0,relevant,26,30838.jpg
7087,2,Accessories,Wallets,139,33,0,2015,Casual,Wildcraft Men Red Wallet,,irrelevant,24,7087.jpg
40174,2,Accessories,Eyewear,116,1,0,2016,Casual,Fastrack Men UV Protected Sporty Wrap Sunglasses,,irrelevant,48,40174.jpg
24378,4,Apparel,Topwear,63,33,1,2011,Ethnic,Folklore Women Red  Kurta,9.0,relevant,25,24378.jpg
30331,2,Apparel,Topwear,134,1,3,2012,Casual,Myntra Men Men At Work Black T-shirt,6.0,relevant,36,30331.jpg
3183,4,Footwear,Shoes,112,13,3,2011,Sports,Nike Women Lunarfly Grey Green Shoe,6.0,relevant,35,3183.jpg
9096,3,Footwear,Shoes,19,2,1,2011,Casual,Converse Unisex Ct As Star Chevron Hi Blue Casual Shoes,9.0,relevant,55,9096.jpg
16776,3,Accessories,Watches,140,44,0,2016,Casual,ADIDAS Originals Unisex White Dial Watch ADH2539,,irrelevant,48,16776.jpg
18558,4,Footwear,Shoes,51,40,4,2015,Casual,Catwalk Women Casual Tan Heels,12.0,relevant,30,18558.jpg
44236,2,Footwear,Shoes,112,1,3,2012,Sports,Nike Men Black Sports Shoes,6.0,relevant,27,44236.jpg
32436,2,Apparel,Topwear,134,1,3,2012,Casual,ADIDAS Men Graphic Black T-shirt,6.0,relevant,32,32436.jpg
57681,4,Personal Care,Bath and Body,9,9,2,2017,Casual,Lotus Herbals Cherry Bliss Body Lotion,3.0,relevant,38,57681.jpg
